ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt14586350,Love and Death,(2022– ),No-certificate,runtime-unknow,"Biography, Crime, Drama",-1,-1,-1,/title/tt14586350/?ref_=adv_li_tt
tt14376344,Cha Cha Real Smooth,-2022,No-certificate,107 min,"Comedy, Drama",8.1,74,286,/title/tt14376344/?ref_=adv_li_tt
tt0414766,Rebelde,(2004–2006),TV-14,60 min,"Comedy, Drama, Family",7.3,-1,5557,/title/tt0414766/?ref_=adv_li_tt
tt0375063,Sideways,-2004,R,127 min,"Comedy, Drama, Romance",7.5,94,187859,/title/tt0375063/?ref_=adv_li_tt
tt3967856,Okja,-2017,TV-MA,120 min,"Action, Adventure, Drama",7.3,75,116180,/title/tt3967856/?ref_=adv_li_tt
tt0057752,Gomer Pyle: USMC,(1964–1969),TV-G,30 min,"Comedy, War",7,-1,3578,/title/tt0057752/?ref_=adv_li_tt
tt0094535,Red Dwarf,(1988– ),TV-14,30 min,"Comedy, Sci-Fi",8.4,-1,34334,/title/tt0094535/?ref_=adv_li_tt
tt0120631,Ever After: A Cinderella Story,-1998,PG-13,121 min,"Comedy, Drama, Romance",7.1,66,73993,/title/tt0120631/?ref_=adv_li_tt
tt1538403,The Mortal Instruments: City of Bones,-2013,PG-13,130 min,"Action, Adventure, Fantasy",5.9,33,131526,/title/tt1538403/?ref_=adv_li_tt
tt0090444,Head of the Class,(1986–1991),TV-G,30 min,Comedy,6.6,-1,2796,/title/tt0090444/?ref_=adv_li_tt
tt0204993,Dark Angel,(2000–2002),TV-14,60 min,"Action, Drama, Mystery",7.4,-1,32243,/title/tt0204993/?ref_=adv_li_tt
tt0054331,Spartacus,-1960,PG-13,197 min,"Adventure, Biography, Drama",7.9,87,131991,/title/tt0054331/?ref_=adv_li_tt
tt0120655,Dogma,-1999,R,130 min,"Adventure, Comedy, Drama",7.3,62,214586,/title/tt0120655/?ref_=adv_li_tt
tt2277860,Finding Dory,-2016,PG,97 min,"Animation, Adventure, Comedy",7.3,77,262995,/title/tt2277860/?ref_=adv_li_tt
tt0115685,The Birdcage,-1996,R,117 min,Comedy,7.2,72,86886,/title/tt0115685/?ref_=adv_li_tt
tt14486678,Love Tactics,-2022,No-certificate,97 min,Romance,5.2,-1,1328,/title/tt14486678/?ref_=adv_li_tt
tt0259446,My Big Fat Greek Wedding,-2002,PG,95 min,"Comedy, Drama, Romance",6.6,62,127965,/title/tt0259446/?ref_=adv_li_tt
tt0118571,Air Force One,-1997,R,124 min,"Action, Drama, Thriller",6.5,61,191183,/title/tt0118571/?ref_=adv_li_tt
tt0477051,Norbit,-2007,PG-13,102 min,"Comedy, Romance",4.1,27,73059,/title/tt0477051/?ref_=adv_li_tt
tt2637276,Ted 2,-2015,R,115 min,Comedy,6.3,48,200507,/title/tt2637276/?ref_=adv_li_tt
tt6306064,Adrift,(I) (2018),PG-13,96 min,"Action, Adventure, Biography",6.6,56,54318,/title/tt6306064/?ref_=adv_li_tt
tt0381798,Rescue Me,(2004–2011),TV-MA,42 min,"Comedy, Drama",8.3,-1,26108,/title/tt0381798/?ref_=adv_li_tt
tt0058815,I Dream of Jeannie,(1965–1970),TV-G,30 min,"Comedy, Family, Fantasy",7.4,-1,15206,/title/tt0058815/?ref_=adv_li_tt
tt8270592,Miss Scarlet and the Duke,(2020– ),TV-14,60 min,"Crime, Drama",7.6,-1,5172,/title/tt8270592/?ref_=adv_li_tt
tt0183505,"Me, Myself & Irene",-2000,R,116 min,Comedy,6.6,49,233154,/title/tt0183505/?ref_=adv_li_tt
tt2004420,Neighbors,(I) (2014),R,97 min,Comedy,6.3,68,303097,/title/tt2004420/?ref_=adv_li_tt
tt8778064,The Society,-2019,TV-MA,58 min,"Drama, Mystery, Sci-Fi",7.1,-1,26567,/title/tt8778064/?ref_=adv_li_tt
tt14775784,Great Freedom,-2021,Unrated,116 min,Drama,7.7,89,922,/title/tt14775784/?ref_=adv_li_tt
tt4178092,The Gift,(VI) (2015),R,108 min,"Drama, Mystery, Thriller",7,77,150609,/title/tt4178092/?ref_=adv_li_tt
tt8688634,21 Bridges,-2019,R,99 min,"Action, Thriller",6.6,51,61478,/title/tt8688634/?ref_=adv_li_tt
tt0196229,Zoolander,-2001,PG-13,90 min,Comedy,6.5,61,258112,/title/tt0196229/?ref_=adv_li_tt
tt3007640,Naked and Afraid,(2013– ),TV-14,43 min,"Adventure, Reality-TV",6.6,-1,3886,/title/tt3007640/?ref_=adv_li_tt
tt10278918,Willow,(2022– ),No-certificate,runtime-unknow,"Action, Adventure, Drama",-1,-1,-1,/title/tt10278918/?ref_=adv_li_tt
tt0119468,Kiss the Girls,-1997,R,115 min,"Crime, Drama, Mystery",6.6,46,71780,/title/tt0119468/?ref_=adv_li_tt
tt2120120,Pixels,-2015,PG-13,105 min,"Action, Comedy, Fantasy",5.5,27,139924,/title/tt2120120/?ref_=adv_li_tt
tt11717806,Grand Crew,(2021– ),TV-14,21 min,Comedy,6.1,-1,973,/title/tt11717806/?ref_=adv_li_tt
tt0106489,A Bronx Tale,-1993,R,121 min,"Crime, Drama",7.8,80,136903,/title/tt0106489/?ref_=adv_li_tt
tt1412386,The Best Exotic Marigold Hotel,-2011,PG-13,124 min,"Comedy, Drama, Romance",7.3,62,93988,/title/tt1412386/?ref_=adv_li_tt
tt0305472,That '80s Show,-2002,TV-PG,30 min,Comedy,4.8,-1,2154,/title/tt0305472/?ref_=adv_li_tt
tt3717490,Power Rangers,-2017,PG-13,124 min,"Action, Adventure, Fantasy",5.9,44,106187,/title/tt3717490/?ref_=adv_li_tt
tt1185834,Star Wars: The Clone Wars,-2008,PG,98 min,"Animation, Action, Adventure",6,35,63351,/title/tt1185834/?ref_=adv_li_tt
tt5884052,Pokémon Detective Pikachu,-2019,PG,104 min,"Action, Adventure, Comedy",6.6,53,154583,/title/tt5884052/?ref_=adv_li_tt
tt1528406,Fairy Tail,(2009–2019),TV-14,24 min,"Animation, Action, Adventure",7.9,-1,23455,/title/tt1528406/?ref_=adv_li_tt
tt11093718,Kurulus: Osman,(2019– ),TV-14,120 min,"Action, Adventure, Drama",8,-1,8300,/title/tt11093718/?ref_=adv_li_tt
tt0328589,Under the Tuscan Sun,-2003,PG-13,113 min,"Comedy, Drama, Romance",6.8,52,51302,/title/tt0328589/?ref_=adv_li_tt
tt0072500,Fawlty Towers,(1975–1979),TV-PG,30 min,Comedy,8.7,-1,90301,/title/tt0072500/?ref_=adv_li_tt
tt1879016,Operation Mincemeat,-2021,PG-13,128 min,"Drama, War",7.3,-1,92,/title/tt1879016/?ref_=adv_li_tt
tt13924926,In the Forest,-2022,No-certificate,83 min,"Horror, Thriller",4.3,-1,309,/title/tt13924926/?ref_=adv_li_tt
tt1617661,Jupiter Ascending,-2015,PG-13,127 min,"Action, Adventure, Sci-Fi",5.3,40,186328,/title/tt1617661/?ref_=adv_li_tt
tt10314462,Zoey's Extraordinary Playlist,(2020–2021),TV-14,60 min,"Comedy, Drama, Musical",8.1,-1,15302,/title/tt10314462/?ref_=adv_li_tt
tt0096928,Bill & Ted's Excellent Adventure,-1989,PG,90 min,"Adventure, Comedy, Music",7,50,127301,/title/tt0096928/?ref_=adv_li_tt
tt7808566,Made for Love,(2021– ),TV-MA,30 min,"Comedy, Drama, Sci-Fi",6.9,-1,7890,/title/tt7808566/?ref_=adv_li_tt
tt8593252,Coroner,(2019– ),TV-MA,60 min,"Crime, Drama, Mystery",6.8,-1,4104,/title/tt8593252/?ref_=adv_li_tt
tt5339440,One Day at a Time,(2017–2020),TV-PG,30 min,"Comedy, Drama",8.2,-1,15493,/title/tt5339440/?ref_=adv_li_tt
tt8001092,World on Fire,(2019– ),TV-14,57 min,"Drama, War",7.3,-1,4949,/title/tt8001092/?ref_=adv_li_tt
tt4244998,Alpha,(II) (2018),PG-13,96 min,"Action, Adventure, Drama",6.7,63,60714,/title/tt4244998/?ref_=adv_li_tt
tt0290002,Meet the Fockers,-2004,PG-13,115 min,"Comedy, Romance",6.3,41,265070,/title/tt0290002/?ref_=adv_li_tt
tt9304350,Fruits Basket,(2019–2021),TV-14,24 min,"Animation, Comedy, Drama",8.6,-1,5037,/title/tt9304350/?ref_=adv_li_tt
tt0227538,Spy Kids,-2001,PG,88 min,"Action, Adventure, Comedy",5.5,71,114696,/title/tt0227538/?ref_=adv_li_tt
tt1453159,The Pillars of the Earth,-2010,TV-MA,60 min,"Drama, History, Romance",8,-1,30471,/title/tt1453159/?ref_=adv_li_tt
tt13094586,Cosmic Dawn,-2022,No-certificate,98 min,"Sci-Fi, Thriller",4.1,-1,139,/title/tt13094586/?ref_=adv_li_tt
tt13176816,Mystery 101,(2019– ),TV-G,runtime-unknow,"Crime, Drama, Mystery",7.8,-1,804,/title/tt13176816/?ref_=adv_li_tt
tt1601913,The Grey,-2011,R,117 min,"Action, Adventure, Drama",6.8,64,249188,/title/tt1601913/?ref_=adv_li_tt
tt13143964,Borat Subsequent Moviefilm,-2020,R,95 min,Comedy,6.6,68,134597,/title/tt13143964/?ref_=adv_li_tt
tt0122690,Ronin,-1998,R,122 min,"Action, Crime, Thriller",7.3,67,180394,/title/tt0122690/?ref_=adv_li_tt
tt10925852,A Mouthful of Air,-2021,R,105 min,Drama,6,52,971,/title/tt10925852/?ref_=adv_li_tt
tt0078579,Buck Rogers in the 25th Century,(1979–1981),TV-G,60 min,"Action, Adventure, Sci-Fi",6.9,45,8889,/title/tt0078579/?ref_=adv_li_tt
tt8722346,Queen & Slim,-2019,R,132 min,"Crime, Drama, Romance",7.1,74,30005,/title/tt8722346/?ref_=adv_li_tt
tt0389860,Click,-2006,PG-13,107 min,"Comedy, Drama, Fantasy",6.4,45,322061,/title/tt0389860/?ref_=adv_li_tt
tt7765404,Wayne,-2019,TV-MA,30 min,"Action, Comedy",8.4,-1,13820,/title/tt7765404/?ref_=adv_li_tt
tt0965394,Sanctuary,(2008–2011),TV-14,44 min,"Action, Drama, Fantasy",7.3,-1,20670,/title/tt0965394/?ref_=adv_li_tt
tt14626352,Komi Can't Communicate,(2021– ),TV-14,24 min,"Animation, Comedy, Drama",8,-1,2806,/title/tt14626352/?ref_=adv_li_tt
tt1000734,Secret Diary of a Call Girl,(2007–2011),TV-MA,30 min,Drama,7.4,-1,13404,/title/tt1000734/?ref_=adv_li_tt
tt8781414,Freaks,-2018,R,105 min,"Drama, Mystery, Sci-Fi",6.7,63,33048,/title/tt8781414/?ref_=adv_li_tt
tt0093493,Mannequin,-1987,PG,90 min,"Comedy, Fantasy, Romance",6,21,31376,/title/tt0093493/?ref_=adv_li_tt
tt3616916,The Wave,-2015,R,105 min,"Action, Drama, Thriller",6.7,68,36952,/title/tt3616916/?ref_=adv_li_tt
tt0448157,Hancock,-2008,PG-13,92 min,"Action, Drama, Fantasy",6.4,49,468183,/title/tt0448157/?ref_=adv_li_tt
tt2679042,Hitman: Agent 47,-2015,R,96 min,"Action, Crime, Thriller",5.7,28,89463,/title/tt2679042/?ref_=adv_li_tt
tt1212419,Hereafter,-2010,PG-13,129 min,"Drama, Fantasy, Romance",6.4,56,92438,/title/tt1212419/?ref_=adv_li_tt
tt9411972,Where the Crawdads Sing,-2022,No-certificate,runtime-unknow,"Drama, Mystery",-1,-1,-1,/title/tt9411972/?ref_=adv_li_tt
tt0081856,Dynasty,(1981–1989),TV-PG,60 min,"Drama, Romance",6.3,-1,7149,/title/tt0081856/?ref_=adv_li_tt
tt0065272,All My Children,(1970–2011),TV-PG,60 min,"Drama, Romance, Mystery",6.7,-1,2856,/title/tt0065272/?ref_=adv_li_tt
tt0462322,Grindhouse,-2007,R,191 min,"Action, Horror, Thriller",7.5,77,182817,/title/tt0462322/?ref_=adv_li_tt
tt0491603,H2O: Just Add Water,(2006–2010),TV-PG,23 min,"Drama, Family, Fantasy",7.3,-1,14461,/title/tt0491603/?ref_=adv_li_tt
tt5742374,You Were Never Really Here,-2017,R,89 min,"Crime, Drama",6.8,84,115153,/title/tt5742374/?ref_=adv_li_tt
tt1073507,Party Down,(2009–2010),TV-14,30 min,"Comedy, Drama",8.2,-1,30279,/title/tt1073507/?ref_=adv_li_tt
tt0092675,Bloodsport,-1988,R,92 min,"Action, Biography, Drama",6.8,29,82815,/title/tt0092675/?ref_=adv_li_tt
tt2726560,The Longest Ride,-2015,PG-13,123 min,"Drama, Romance, Western",7.1,33,81103,/title/tt2726560/?ref_=adv_li_tt
tt0093507,Masters of the Universe,-1987,PG,106 min,"Action, Adventure, Fantasy",5.4,35,40043,/title/tt0093507/?ref_=adv_li_tt
tt12519030,Hatching,-2022,No-certificate,86 min,Horror,7,75,124,/title/tt12519030/?ref_=adv_li_tt
tt0098837,Keeping Up Appearances,(1990–1995),TV-PG,60 min,Comedy,7.8,-1,15507,/title/tt0098837/?ref_=adv_li_tt
tt10392648,Boba Fett,-2018,No-certificate,runtime-unknow,"Short, Sci-Fi",7,-1,56,/title/tt10392648/?ref_=adv_li_tt
tt2080374,Steve Jobs,-2015,R,122 min,"Biography, Drama",7.2,82,165582,/title/tt2080374/?ref_=adv_li_tt
tt4644488,Dragon Ball Super,(2015–2018),TV-PG,24 min,"Animation, Action, Adventure",8.3,-1,27832,/title/tt4644488/?ref_=adv_li_tt
tt0104348,Glengarry Glen Ross,-1992,R,100 min,"Crime, Drama, Mystery",7.7,82,102684,/title/tt0104348/?ref_=adv_li_tt
tt4622682,Above the Shadows,-2019,No-certificate,111 min,"Drama, Fantasy, Romance",6,-1,2563,/title/tt4622682/?ref_=adv_li_tt
tt0277296,The Scorpion King,-2002,PG-13,92 min,"Action, Adventure, Fantasy",5.5,45,136133,/title/tt0277296/?ref_=adv_li_tt
tt12335692,Last Man Down,-2021,R,87 min,Action,5.6,-1,9615,/title/tt12335692/?ref_=adv_li_tt
tt0043286,Angels in the Outfield,-1951,Approved,99 min,"Comedy, Family, Fantasy",7.1,-1,2381,/title/tt0043286/?ref_=adv_li_tt
tt0427229,Failure to Launch,-2006,PG-13,97 min,"Comedy, Romance",5.6,47,78992,/title/tt0427229/?ref_=adv_li_tt
tt7032958,Love Machine,-2016,No-certificate,79 min,"Drama, Romance",4.1,-1,463,/title/tt7032958/?ref_=adv_li_tt
tt2403021,The Green Inferno,-2013,R,100 min,"Adventure, Horror",5.3,38,42908,/title/tt2403021/?ref_=adv_li_tt
tt0319969,Carnivàle,(2003–2005),TV-MA,55 min,"Drama, Fantasy, Mystery",8.4,-1,44113,/title/tt0319969/?ref_=adv_li_tt
tt14814570,Firebite,(2021– ),TV-MA,42 min,Fantasy,5.1,-1,586,/title/tt14814570/?ref_=adv_li_tt
tt14301252,Z-O-M-B-I-E-S 3,-2022,TV-G,runtime-unknow,"Family, Musical, Romance",-1,-1,-1,/title/tt14301252/?ref_=adv_li_tt
tt1854564,Percy Jackson: Sea of Monsters,-2013,PG,106 min,"Adventure, Family, Fantasy",5.8,39,115880,/title/tt1854564/?ref_=adv_li_tt
tt2479478,The Ridiculous 6,-2015,TV-14,119 min,"Action, Adventure, Comedy",4.8,18,47906,/title/tt2479478/?ref_=adv_li_tt
tt10333426,Bliss,(I) (2021),R,103 min,"Drama, Romance",5.4,40,16738,/title/tt10333426/?ref_=adv_li_tt
tt8652642,Wu Assassins,-2019,TV-MA,44 min,"Action, Crime, Drama",6.4,-1,11929,/title/tt8652642/?ref_=adv_li_tt
tt4975856,Future Man,(2017–2020),TV-MA,30 min,"Action, Adventure, Comedy",7.7,-1,24258,/title/tt4975856/?ref_=adv_li_tt
tt0064115,Butch Cassidy and the Sundance Kid,-1969,PG,110 min,"Biography, Crime, Drama",8,66,211755,/title/tt0064115/?ref_=adv_li_tt
tt9731682,Crisis,-2021,R,118 min,"Drama, Thriller",6.2,41,9052,/title/tt9731682/?ref_=adv_li_tt
tt0318627,Resident Evil: Apocalypse,-2004,R,94 min,"Action, Horror, Sci-Fi",6.2,35,195209,/title/tt0318627/?ref_=adv_li_tt
tt2980592,The Guest,(I) (2014),R,100 min,"Action, Mystery, Thriller",6.7,76,98320,/title/tt2980592/?ref_=adv_li_tt
tt10451914,Outside the Wire,-2021,R,114 min,"Action, Adventure, Fantasy",5.4,45,40744,/title/tt10451914/?ref_=adv_li_tt
tt5541338,Six,(2017–2018),TV-MA,60 min,"Action, Drama, History",7.3,-1,12291,/title/tt5541338/?ref_=adv_li_tt
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,-2007,R,160 min,"Biography, Crime, Drama",7.5,68,177242,/title/tt0443680/?ref_=adv_li_tt
tt4607112,Tin Star,(2017–2020),TV-MA,60 min,"Crime, Drama, Thriller",7.3,-1,13659,/title/tt4607112/?ref_=adv_li_tt
tt1458175,The Next Three Days,-2010,PG-13,133 min,"Action, Crime, Drama",7.3,52,194338,/title/tt1458175/?ref_=adv_li_tt
tt0086979,Blood Simple,-1984,R,99 min,"Crime, Drama, Thriller",7.6,83,94231,/title/tt0086979/?ref_=adv_li_tt
tt0056923,Charade,-1963,Passed,113 min,"Comedy, Mystery, Romance",7.9,83,74863,/title/tt0056923/?ref_=adv_li_tt
tt9642982,Belgravia,(2020– ),TV-14,60 min,"Drama, Romance",7.5,-1,5975,/title/tt9642982/?ref_=adv_li_tt
tt1125849,The Wrestler,-2008,R,109 min,"Drama, Sport",7.9,80,300280,/title/tt1125849/?ref_=adv_li_tt
tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,-1991,PG,88 min,"Action, Adventure, Comedy",6.1,45,54921,/title/tt0103060/?ref_=adv_li_tt
tt0095647,Mississippi Burning,-1988,R,128 min,"Crime, Drama, History",7.8,65,97369,/title/tt0095647/?ref_=adv_li_tt
tt0061619,El Dorado,-1966,Passed,126 min,"Drama, Romance, Western",7.6,85,26402,/title/tt0061619/?ref_=adv_li_tt
tt4006302,Level 16,-2018,Not Rated,102 min,"Drama, Sci-Fi, Thriller",6.1,46,10418,/title/tt4006302/?ref_=adv_li_tt
tt0327084,Over the Hedge,-2006,PG,83 min,"Animation, Adventure, Comedy",6.7,67,170088,/title/tt0327084/?ref_=adv_li_tt
tt1220617,The Inbetweeners,(2008–2010),TV-14,25 min,Comedy,8.4,-1,85262,/title/tt1220617/?ref_=adv_li_tt
tt0127536,Elizabeth,-1998,R,124 min,"Biography, Drama, History",7.4,75,97382,/title/tt0127536/?ref_=adv_li_tt
tt0120601,Being John Malkovich,-1999,R,113 min,"Comedy, Drama, Fantasy",7.7,90,327585,/title/tt0120601/?ref_=adv_li_tt
tt0112167,Sliders,(1995–2000),TV-PG,60 min,"Adventure, Fantasy, Sci-Fi",7.4,-1,18095,/title/tt0112167/?ref_=adv_li_tt
tt6402468,Blood Red Sky,-2021,TV-MA,121 min,"Action, Adventure, Fantasy",6.1,43,43867,/title/tt6402468/?ref_=adv_li_tt
tt0887883,Burn After Reading,-2008,R,96 min,"Comedy, Crime, Drama",7,63,325522,/title/tt0887883/?ref_=adv_li_tt
tt0418763,Jarhead,-2005,R,125 min,"Biography, Drama, War",7,58,184957,/title/tt0418763/?ref_=adv_li_tt
tt8050740,Amphibia,(2019– ),TV-Y7,23 min,"Animation, Short, Action",8.1,-1,4151,/title/tt8050740/?ref_=adv_li_tt
tt0069602,Last of the Summer Wine,(1973–2010),TV-PG,30 min,Comedy,7,-1,3021,/title/tt0069602/?ref_=adv_li_tt
tt0266308,Battle Royale,-2000,Not Rated,114 min,"Action, Adventure, Drama",7.6,81,179263,/title/tt0266308/?ref_=adv_li_tt
tt6189022,Angel Has Fallen,-2019,R,121 min,"Action, Thriller",6.4,45,92642,/title/tt6189022/?ref_=adv_li_tt
tt0455967,John Tucker Must Die,-2006,PG-13,89 min,"Comedy, Romance",5.8,41,82962,/title/tt0455967/?ref_=adv_li_tt
tt0107211,Indecent Proposal,-1993,R,117 min,"Drama, Romance",6,35,69272,/title/tt0107211/?ref_=adv_li_tt
tt0058385,My Fair Lady,-1964,G,170 min,"Drama, Family, Musical",7.8,95,93270,/title/tt0058385/?ref_=adv_li_tt
tt1931533,Seven Psychopaths,-2012,R,110 min,"Comedy, Crime",7.2,66,252098,/title/tt1931533/?ref_=adv_li_tt
tt0118437,The Practice,(1997–2004),TV-14,60 min,"Crime, Drama, Mystery",7.7,-1,8749,/title/tt0118437/?ref_=adv_li_tt
tt0844708,The Last House on the Left,-2009,R,110 min,"Horror, Thriller",6.5,42,90692,/title/tt0844708/?ref_=adv_li_tt
tt1020530,Eden Lake,-2008,R,91 min,"Horror, Thriller",6.8,65,82570,/title/tt1020530/?ref_=adv_li_tt
tt1243957,The Tourist,(I) (2010),PG-13,103 min,"Action, Thriller",6,37,236580,/title/tt1243957/?ref_=adv_li_tt
tt0207201,What Women Want,-2000,PG-13,127 min,"Comedy, Fantasy, Romance",6.4,47,203790,/title/tt0207201/?ref_=adv_li_tt
tt11131464,The Novice,-2021,R,94 min,"Drama, Thriller",6.5,85,3049,/title/tt11131464/?ref_=adv_li_tt
tt5294550,All the Money in the World,-2017,R,132 min,"Biography, Crime, Drama",6.8,72,82810,/title/tt5294550/?ref_=adv_li_tt
tt0925266,Pushing Daisies,(2007–2009),TV-PG,44 min,"Comedy, Drama, Fantasy",8.3,-1,56008,/title/tt0925266/?ref_=adv_li_tt
tt0077369,Convoy,-1978,PG,110 min,"Action, Drama",6.3,47,16450,/title/tt0077369/?ref_=adv_li_tt
tt2072230,Attack on Titan Part 1,-2015,Not Rated,98 min,"Action, Adventure, Drama",5,-1,13826,/title/tt2072230/?ref_=adv_li_tt
tt0112864,Die Hard with a Vengeance,-1995,R,128 min,"Action, Adventure, Thriller",7.6,58,379761,/title/tt0112864/?ref_=adv_li_tt
tt14609428,The King's Affection,(2021– ),No-certificate,runtime-unknow,"Drama, Romance",8,-1,1926,/title/tt14609428/?ref_=adv_li_tt
tt8956324,Warning,(II) (2021),R,86 min,"Sci-Fi, Thriller",5.2,53,4663,/title/tt8956324/?ref_=adv_li_tt
tt0285823,Once Upon a Time in Mexico,-2003,R,102 min,"Action, Crime, Thriller",6.4,56,159415,/title/tt0285823/?ref_=adv_li_tt
tt9419056,The Unholy,-2021,PG-13,99 min,"Drama, Horror, Mystery",5.1,36,17909,/title/tt9419056/?ref_=adv_li_tt
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,-2006,R,84 min,Comedy,7.3,89,396915,/title/tt0443453/?ref_=adv_li_tt
tt2452242,Happy!,(2017–2019),TV-MA,60 min,"Action, Comedy, Crime",8.2,-1,37038,/title/tt2452242/?ref_=adv_li_tt
tt4468740,Paddington 2,-2017,PG,103 min,"Adventure, Comedy, Family",7.8,88,71538,/title/tt4468740/?ref_=adv_li_tt
tt2640044,Masters of the Air,,No-certificate,runtime-unknow,"Drama, War",-1,-1,-1,/title/tt2640044/?ref_=adv_li_tt
tt0093894,The Running Man,-1987,R,101 min,"Action, Sci-Fi, Thriller",6.7,45,149458,/title/tt0093894/?ref_=adv_li_tt
tt2231461,Rampage,-2018,PG-13,107 min,"Action, Adventure, Sci-Fi",6.1,45,159843,/title/tt2231461/?ref_=adv_li_tt
tt0406375,Zathura: A Space Adventure,-2005,PG,101 min,"Action, Adventure, Comedy",6.2,67,101179,/title/tt0406375/?ref_=adv_li_tt
tt10023294,That's My Jam,(2021– ),TV-PG,runtime-unknow,Game-Show,7.4,-1,360,/title/tt10023294/?ref_=adv_li_tt
tt0995854,A Journal for Jordan,-2021,PG-13,131 min,Drama,5.8,42,989,/title/tt0995854/?ref_=adv_li_tt
tt17275654,The Dark Heart,(2022– ),No-certificate,42 min,"Crime, Drama, Thriller",7.4,-1,21,/title/tt17275654/?ref_=adv_li_tt
tt9285882,Blue Story,-2019,R,91 min,"Crime, Drama, Musical",6.2,69,5969,/title/tt9285882/?ref_=adv_li_tt
tt10366514,Eiffel,-2021,R,108 min,"Biography, Drama, History",6.3,-1,1272,/title/tt10366514/?ref_=adv_li_tt
tt13320662,Slumberland,-2022,No-certificate,runtime-unknow,"Adventure, Comedy, Family",-1,-1,-1,/title/tt13320662/?ref_=adv_li_tt
tt1186370,Spread,-2009,R,97 min,"Comedy, Drama, Romance",5.8,43,39727,/title/tt1186370/?ref_=adv_li_tt
tt0101921,Fried Green Tomatoes,-1991,PG-13,130 min,Drama,7.7,64,72634,/title/tt0101921/?ref_=adv_li_tt
tt9684220,Bad Trip,-2021,Unrated,86 min,Comedy,6.6,61,23134,/title/tt9684220/?ref_=adv_li_tt
tt0361243,Star Wars: Clone Wars,(2003–2005),TV-Y7,133 min,"Animation, Action, Adventure",7.8,-1,25245,/title/tt0361243/?ref_=adv_li_tt
tt0456554,Grandma's Boy,-2006,R,94 min,Comedy,7,33,81701,/title/tt0456554/?ref_=adv_li_tt
tt13139228,My Policeman,,R,runtime-unknow,Drama,-1,-1,-1,/title/tt13139228/?ref_=adv_li_tt
tt0310460,George Lopez,(2002–2007),TV-PG,30 min,"Comedy, Drama",6.7,-1,11476,/title/tt0310460/?ref_=adv_li_tt
tt0105287,Sex and Zen,-1991,R,99 min,"Comedy, Drama, Fantasy",5.6,58,2387,/title/tt0105287/?ref_=adv_li_tt
tt1512235,Super,(I) (2010),R,96 min,"Action, Comedy, Drama",6.7,50,78789,/title/tt1512235/?ref_=adv_li_tt
tt11102190,Katla,(2021– ),TV-MA,runtime-unknow,"Drama, Mystery, Sci-Fi",7,-1,12488,/title/tt11102190/?ref_=adv_li_tt
tt0080299,Too Close for Comfort,(1980–1987),TV-PG,30 min,Comedy,6.5,-1,2208,/title/tt0080299/?ref_=adv_li_tt
tt2386490,How to Train Your Dragon: The Hidden World,-2019,PG,104 min,"Animation, Action, Adventure",7.5,71,120147,/title/tt2386490/?ref_=adv_li_tt
tt9340526,P-Valley,(2020– ),TV-MA,60 min,"Crime, Drama",7.1,-1,3247,/title/tt9340526/?ref_=adv_li_tt
tt7550000,Project Power,-2020,R,113 min,"Action, Crime, Sci-Fi",6,51,83229,/title/tt7550000/?ref_=adv_li_tt
tt0120780,Out of Sight,-1998,R,123 min,"Comedy, Crime, Drama",7,85,90807,/title/tt0120780/?ref_=adv_li_tt
tt1407050,American Pie Presents: The Book of Love,(2009 Video),R,93 min,Comedy,4.8,-1,46212,/title/tt1407050/?ref_=adv_li_tt
tt3332064,Pan,-2015,PG,111 min,"Adventure, Comedy, Family",5.7,36,63172,/title/tt3332064/?ref_=adv_li_tt
tt14167344,Aranyak,(2021– ),TV-MA,48 min,"Crime, Drama, Mystery",7.9,-1,7496,/title/tt14167344/?ref_=adv_li_tt
tt1924396,The Best Offer,-2013,R,131 min,"Crime, Drama, Mystery",7.8,49,115828,/title/tt1924396/?ref_=adv_li_tt
tt6519410,Black Spot,(2017– ),TV-MA,52 min,"Crime, Drama, Horror",7.5,-1,10479,/title/tt6519410/?ref_=adv_li_tt
tt11617414,1000-lb Sisters,(2020– ),TV-14,42 min,Reality-TV,5.7,-1,710,/title/tt11617414/?ref_=adv_li_tt
tt0161081,What Lies Beneath,-2000,PG-13,130 min,"Drama, Horror, Mystery",6.6,51,123612,/title/tt0161081/?ref_=adv_li_tt
tt1652216,DCI Banks,(2010–2016),TV-14,45 min,"Crime, Drama, Mystery",7.6,-1,7318,/title/tt1652216/?ref_=adv_li_tt
tt13521006,Disappointment Blvd.,-2022,No-certificate,runtime-unknow,"Comedy, Drama, Horror",-1,-1,-1,/title/tt13521006/?ref_=adv_li_tt
tt0114508,Species,-1995,R,108 min,"Action, Horror, Sci-Fi",5.8,49,78928,/title/tt0114508/?ref_=adv_li_tt
tt0090098,Summer Rental,-1985,PG,87 min,Comedy,6.3,38,15742,/title/tt0090098/?ref_=adv_li_tt
tt7329656,47 Meters Down: Uncaged,-2019,PG-13,90 min,"Adventure, Drama, Horror",5,43,24732,/title/tt7329656/?ref_=adv_li_tt
