ID,Title,Year,Certificate,Time,Genre,IMDB rating,Metascore,Number of vote,Movie link
tt14371376,Imitation,(2021),TV-Y,70 min,"Comedy, Music, Romance",7.7,-1,581,/title/tt14371376/?ref_=adv_li_tt
tt0093776,Prick Up Your Ears,(1987),R,105 min,"Biography, Drama",7.3,72,6013,/title/tt0093776/?ref_=adv_li_tt
tt0142074,Alien Abduction: Incident in Lake County,(1998 TV Movie),No-certificate,93 min,"Drama, Horror, Sci-Fi",6.4,-1,3474,/title/tt0142074/?ref_=adv_li_tt
tt0101366,Arena,(1989),PG-13,115 min,"Action, Adventure, Sci-Fi",5.2,-1,2392,/title/tt0101366/?ref_=adv_li_tt
tt8819596,Screwball,(2018),No-certificate,105 min,"Documentary, History",7.1,72,1638,/title/tt8819596/?ref_=adv_li_tt
tt0286944,Schlock! The Secret History of American Movies,(2001),Not Rated,89 min,Documentary,7.1,-1,567,/title/tt0286944/?ref_=adv_li_tt
tt0069584,The Fenn Street Gang,(1971–1973),No-certificate,30 min,Comedy,6.4,-1,87,/title/tt0069584/?ref_=adv_li_tt
tt2231696,Home & Family,(2012–2021),No-certificate,120 min,Talk-Show,3.9,-1,465,/title/tt2231696/?ref_=adv_li_tt
tt0037887,Loyal Heart,(1946),No-certificate,80 min,Drama,5.6,-1,35,/title/tt0037887/?ref_=adv_li_tt
tt13308316,Babysitter,(2022),No-certificate,87 min,Comedy,5.1,-1,34,/title/tt13308316/?ref_=adv_li_tt
tt9098928,The Reason I Jump,(2020),No-certificate,82 min,"Documentary, Drama",7.4,83,683,/title/tt9098928/?ref_=adv_li_tt
tt0159920,Total Recall 2070,(1999),R,44 min,"Action, Drama, Mystery",6.9,-1,1289,/title/tt0159920/?ref_=adv_li_tt
tt8146766,Victor & Valentino,(2019– ),TV-Y7-FV,runtime-unknow,"Animation, Short, Adventure",6.2,-1,672,/title/tt8146766/?ref_=adv_li_tt
tt0462271,The Elder Scrolls IV: Oblivion,(2006 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",8.9,-1,12078,/title/tt0462271/?ref_=adv_li_tt
tt15475804,Whistler Camp,(2022),No-certificate,runtime-unknow,"Horror, Thriller",-1,-1,-1,/title/tt15475804/?ref_=adv_li_tt
tt7686376,Love Is Love Is Love,(2020),No-certificate,91 min,"Comedy, Drama, Romance",4.2,-1,154,/title/tt7686376/?ref_=adv_li_tt
tt0093468,Madhouse,(1981),Not Rated,92 min,Horror,5.6,-1,2018,/title/tt0093468/?ref_=adv_li_tt
tt10478532,Deathloop,(2021 Video Game),M,runtime-unknow,"Action, Adventure, Mystery",7.9,-1,455,/title/tt10478532/?ref_=adv_li_tt
tt1582456,Prime Suspect,(2011–2012),TV-14,60 min,"Crime, Drama, Thriller",7.3,-1,3783,/title/tt1582456/?ref_=adv_li_tt
tt0057940,Cheyenne Autumn,(1964),PG,154 min,"Drama, History, Western",6.7,-1,5628,/title/tt0057940/?ref_=adv_li_tt
tt0163464,Humble Maria,(1995–1996),TV-PG,45 min,"Drama, Romance",7.3,-1,1493,/title/tt0163464/?ref_=adv_li_tt
tt4432006,Hannah,(I) (2017),TV-MA,93 min,Drama,5.9,63,1296,/title/tt4432006/?ref_=adv_li_tt
tt5543284,Maya & Marty,(2016),No-certificate,60 min,"Comedy, Music",6.5,-1,990,/title/tt5543284/?ref_=adv_li_tt
tt0106438,Blue,(1993),Not Rated,79 min,"Biography, Drama",7.3,-1,2220,/title/tt0106438/?ref_=adv_li_tt
tt0110917,A Pure Formality,(1994),PG-13,108 min,"Crime, Drama, Thriller",7.6,-1,11397,/title/tt0110917/?ref_=adv_li_tt
tt13921978,Gremlins 3: Dawn of Desmond,(2020 Video),No-certificate,2 min,"Short, Comedy",5.9,-1,66,/title/tt13921978/?ref_=adv_li_tt
tt4329098,Sugar Daddies,(2014),TV-PG,90 min,"Drama, Thriller",5.1,-1,1068,/title/tt4329098/?ref_=adv_li_tt
tt7078780,Zygote,(I) (2017),Not Rated,23 min,"Short, Horror, Sci-Fi",7.2,-1,5173,/title/tt7078780/?ref_=adv_li_tt
tt6673840,Spacewalk,(2017),No-certificate,137 min,"Drama, History",7.3,-1,7109,/title/tt6673840/?ref_=adv_li_tt
tt0870090,City of Men,(2007),R,106 min,"Crime, Drama",7.2,63,15570,/title/tt0870090/?ref_=adv_li_tt
tt2818654,Cemetery of Splendor,(2015),Unrated,122 min,"Drama, Fantasy, Mystery",6.8,-1,4693,/title/tt2818654/?ref_=adv_li_tt
tt0443496,Edmond,(2005),R,82 min,"Drama, Thriller",6.2,61,11797,/title/tt0443496/?ref_=adv_li_tt
tt2734804,Reckless,(2014),No-certificate,60 min,"Crime, Drama",7.2,-1,3297,/title/tt2734804/?ref_=adv_li_tt
tt0075244,The Song Remains the Same,(1976),PG,137 min,"Documentary, Music",7.7,46,8261,/title/tt0075244/?ref_=adv_li_tt
tt5023666,The Heroic Legend of Arslan,(2015– ),TV-14,24 min,"Animation, Action, Adventure",7.6,-1,1685,/title/tt5023666/?ref_=adv_li_tt
tt0117768,The Stupids,(1996),PG,94 min,"Adventure, Comedy",4.3,-1,6774,/title/tt0117768/?ref_=adv_li_tt
tt0035957,Guadalcanal Diary,(1943),Approved,93 min,"Drama, War",6.7,-1,2128,/title/tt0035957/?ref_=adv_li_tt
tt0102585,Omen IV: The Awakening,(1991 TV Movie),Unrated,97 min,Horror,3.9,-1,6620,/title/tt0102585/?ref_=adv_li_tt
tt14201576,Blueback,(2022),No-certificate,runtime-unknow,"Drama, Family",-1,-1,-1,/title/tt14201576/?ref_=adv_li_tt
tt0116827,Last Dance,(1996),R,103 min,"Drama, Thriller",5.7,-1,4333,/title/tt0116827/?ref_=adv_li_tt
tt0112537,Blue Juice,(1995),R,90 min,"Comedy, Drama, Romance",5.2,64,2711,/title/tt0112537/?ref_=adv_li_tt
tt9228950,Malibu Rescue,(2019),TV-Y7,68 min,"Action, Comedy, Family",5.1,-1,1200,/title/tt9228950/?ref_=adv_li_tt
tt1900854,Comes a Bright Day,(2012),Not Rated,91 min,"Drama, Romance, Thriller",6.1,-1,1652,/title/tt1900854/?ref_=adv_li_tt
tt12497176,Kena: Bridge of Spirits,(2021 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",8.1,-1,461,/title/tt12497176/?ref_=adv_li_tt
tt0094298,Warrior Queen,(1987),R,79 min,Drama,3.3,-1,849,/title/tt0094298/?ref_=adv_li_tt
tt0758786,Stuck,(I) (2007),R,85 min,"Comedy, Crime, Drama",6.4,61,9771,/title/tt0758786/?ref_=adv_li_tt
tt13787118,"Strip Down, Rise Up",(2021),R,112 min,Documentary,5.3,-1,622,/title/tt13787118/?ref_=adv_li_tt
tt3981826,Whipped Ass,(2001– ),No-certificate,runtime-unknow,Adult,7.1,-1,34,/title/tt3981826/?ref_=adv_li_tt
tt4590390,Break,(II) (2020),No-certificate,107 min,"Crime, Drama, Sport",4.9,-1,233,/title/tt4590390/?ref_=adv_li_tt
tt1942887,Innocent,(2011 TV Movie),TV-14,89 min,"Crime, Drama, Mystery",5.5,-1,612,/title/tt1942887/?ref_=adv_li_tt
tt13726244,Masumiyet,(2021),No-certificate,120 min,Drama,6.2,-1,785,/title/tt13726244/?ref_=adv_li_tt
tt15514606,Young Lady and Gentleman,(2021– ),No-certificate,70 min,"Comedy, Drama, Family",7.7,-1,75,/title/tt15514606/?ref_=adv_li_tt
tt13428402,Stand by Me Doraemon 2,(2020),Not Rated,96 min,"Animation, Comedy, Drama",7.8,-1,3397,/title/tt13428402/?ref_=adv_li_tt
tt0225920,Flower and Snake,(1974),No-certificate,74 min,"Drama, Thriller",5.8,-1,395,/title/tt0225920/?ref_=adv_li_tt
tt0367245,Wuthering Heights,(2003 TV Movie),PG-13,90 min,"Drama, Musical, Romance",4.2,-1,1046,/title/tt0367245/?ref_=adv_li_tt
tt0250081,Storytelling,(2001),R,87 min,"Comedy, Drama, Romance",6.8,50,17623,/title/tt0250081/?ref_=adv_li_tt
tt1467088,Sweet Karma,(2009),R,85 min,"Crime, Drama, Thriller",5.1,-1,2037,/title/tt1467088/?ref_=adv_li_tt
tt0069400,Trafic,(1971),G,96 min,Comedy,7.1,-1,6491,/title/tt0069400/?ref_=adv_li_tt
tt7025912,The Evil Within 2,(2017 Video Game),M,runtime-unknow,"Action, Adventure, Drama",8.4,-1,2043,/title/tt7025912/?ref_=adv_li_tt
tt0122037,The Dead Pit,(1989),R,95 min,Horror,5.4,-1,2491,/title/tt0122037/?ref_=adv_li_tt
tt0099978,Laser Mission,(1989),R,84 min,"Action, Adventure, Thriller",3.5,-1,2335,/title/tt0099978/?ref_=adv_li_tt
tt9010588,Ana's Desire,(2019),No-certificate,79 min,Drama,6.8,-1,47,/title/tt9010588/?ref_=adv_li_tt
tt0099291,Come See the Paradise,(1990),R,138 min,"Drama, Romance, War",6.7,-1,2792,/title/tt0099291/?ref_=adv_li_tt
tt2191082,A Promise,(2013),R,98 min,"Drama, Romance",5.8,36,4136,/title/tt2191082/?ref_=adv_li_tt
tt5932466,The Moonstone,(2016),TV-G,45 min,"Crime, Drama, Mystery",6.1,-1,574,/title/tt5932466/?ref_=adv_li_tt
tt0038492,Dragonwyck,(1946),Not Rated,103 min,"Drama, Mystery, Romance",7.0,-1,4476,/title/tt0038492/?ref_=adv_li_tt
tt0064645,Mayerling,(1968),PG-13,140 min,"Drama, History, Romance",6.2,-1,1480,/title/tt0064645/?ref_=adv_li_tt
tt0059126,Dr. Who and the Daleks,(1965),Not Rated,82 min,"Adventure, Family, Sci-Fi",5.7,-1,4412,/title/tt0059126/?ref_=adv_li_tt
tt0064393,The Green Slime,(1968),G,90 min,"Drama, Horror, Sci-Fi",4.9,-1,3565,/title/tt0064393/?ref_=adv_li_tt
tt1286146,Full Love,(2010),No-certificate,108 min,"Action, Crime, Drama",7.4,-1,1907,/title/tt1286146/?ref_=adv_li_tt
tt0108410,Twenty Bucks,(1993),R,91 min,"Comedy, Drama",6.3,-1,3890,/title/tt0108410/?ref_=adv_li_tt
tt0088515,Ewoks,(1985–1987),TV-G,30 min,"Animation, Adventure, Family",6.1,-1,1884,/title/tt0088515/?ref_=adv_li_tt
tt1699759,Assassin's Creed: Brotherhood,(2010 Video Game),M,runtime-unknow,"Action, Adventure, History",8.7,-1,15022,/title/tt1699759/?ref_=adv_li_tt
tt1296869,The Keeper,(I) (2009),R,94 min,"Action, Crime, Thriller",5.1,-1,4532,/title/tt1296869/?ref_=adv_li_tt
tt7997256,Love on Safari,(2018 TV Movie),TV-G,84 min,Romance,6.6,-1,1759,/title/tt7997256/?ref_=adv_li_tt
tt6439792,Locked In,(I) (2021),R,90 min,"Crime, Drama, Thriller",4.2,-1,585,/title/tt6439792/?ref_=adv_li_tt
tt3432596,Dragonar Academy,(2014– ),TV-MA,24 min,"Animation, Action, Comedy",6.7,-1,538,/title/tt3432596/?ref_=adv_li_tt
tt0118487,Teen Angel,(1997–1998),TV-G,30 min,"Comedy, Fantasy",7.3,-1,792,/title/tt0118487/?ref_=adv_li_tt
tt4855286,Os Dez Mandamentos,(2015– ),No-certificate,runtime-unknow,"Action, Drama, Fantasy",5.1,-1,738,/title/tt4855286/?ref_=adv_li_tt
tt0210719,The Great Gatsby,(2000 TV Movie),No-certificate,90 min,"Drama, Romance",5.8,-1,1798,/title/tt0210719/?ref_=adv_li_tt
tt3067274,The Editor,(2014),Not Rated,95 min,"Comedy, Crime, Horror",6.1,-1,2950,/title/tt3067274/?ref_=adv_li_tt
tt14732120,Monterossi - La serie,(2022– ),No-certificate,45 min,"Crime, Thriller",7.1,-1,204,/title/tt14732120/?ref_=adv_li_tt
tt0055738,All Fall Down,(1962),Approved,111 min,Drama,6.8,-1,2070,/title/tt0055738/?ref_=adv_li_tt
tt11644116,Live or Let Die,(2020),Not Rated,96 min,Horror,3.2,-1,229,/title/tt11644116/?ref_=adv_li_tt
tt4820224,Anne of Green Gables,(2016 TV Movie),TV-G,90 min,"Drama, Family",6.4,-1,1473,/title/tt4820224/?ref_=adv_li_tt
tt1509677,Pointless,(2009– ),TV-PG,45 min,Game-Show,7.2,-1,2670,/title/tt1509677/?ref_=adv_li_tt
tt2243393,Love Never Dies,(II) (2012),Not Rated,121 min,"Drama, Music, Musical",6.7,-1,2933,/title/tt2243393/?ref_=adv_li_tt
tt2488666,Malibu Horror Story,(2021),No-certificate,93 min,"Horror, Thriller",6.8,-1,57,/title/tt2488666/?ref_=adv_li_tt
tt15847722,Mission C,(2021),No-certificate,runtime-unknow,Action,7.5,-1,316,/title/tt15847722/?ref_=adv_li_tt
tt13191804,In the SOOP BTS Ver.,(2020– ),No-certificate,runtime-unknow,Reality-TV,9.5,-1,694,/title/tt13191804/?ref_=adv_li_tt
tt3312822,Camp WWE,(2016– ),TV-MA,runtime-unknow,"Animation, Comedy",6.6,-1,501,/title/tt3312822/?ref_=adv_li_tt
tt6015328,Chasing the Dragon,(2017),No-certificate,128 min,"Action, Biography, Crime",6.8,-1,3932,/title/tt6015328/?ref_=adv_li_tt
tt7487358,Zac and Mia,(2017–2019),TV-14,12 min,Drama,7.9,-1,611,/title/tt7487358/?ref_=adv_li_tt
tt0093562,A Month in the Country,(1987),PG,96 min,Drama,6.9,-1,1699,/title/tt0093562/?ref_=adv_li_tt
tt1781775,Beneath the Darkness,(2011),R,96 min,"Horror, Thriller",4.5,22,6021,/title/tt1781775/?ref_=adv_li_tt
tt0012701,A Small Town Idol,(1921),Passed,70 min,"Action, Comedy, Romance",6.4,-1,69,/title/tt0012701/?ref_=adv_li_tt
tt5503824,Ballad in Blood,(2016),No-certificate,93 min,Horror,3.9,-1,442,/title/tt5503824/?ref_=adv_li_tt
tt12104902,Valorant,(2020 Video Game),T,runtime-unknow,"Action, Adventure, Sci-Fi",6.9,-1,540,/title/tt12104902/?ref_=adv_li_tt
tt5378092,The Stolen Princess,(2018),No-certificate,85 min,"Animation, Comedy, Family",6.1,-1,2434,/title/tt5378092/?ref_=adv_li_tt
tt2872488,My Haunted House,(2013– ),No-certificate,runtime-unknow,Horror,7.4,-1,752,/title/tt2872488/?ref_=adv_li_tt
tt0022827,Doctor X,(1932),Unrated,76 min,"Comedy, Crime, Horror",6.4,-1,3443,/title/tt0022827/?ref_=adv_li_tt
tt0080515,A Change of Seasons,(1980),R,102 min,"Comedy, Drama",5.3,-1,1028,/title/tt0080515/?ref_=adv_li_tt
tt7712706,Death March to the Parallel World Rhapsody,(2018),TV-14,24 min,"Animation, Adventure, Comedy",6.6,-1,1639,/title/tt7712706/?ref_=adv_li_tt
tt0114137,Piranha,(1995 TV Movie),R,89 min,"Horror, Sci-Fi",3.9,-1,2216,/title/tt0114137/?ref_=adv_li_tt
tt6877562,Hurt,(2018),No-certificate,93 min,"Drama, Horror, Mystery",4.1,-1,279,/title/tt6877562/?ref_=adv_li_tt
tt6345894,Run with the Hunted,(2019),Not Rated,93 min,"Crime, Drama, Thriller",5.1,38,5891,/title/tt6345894/?ref_=adv_li_tt
tt13302660,Double Threat,,No-certificate,runtime-unknow,"Action, Adventure",-1,-1,-1,/title/tt13302660/?ref_=adv_li_tt
tt1087828,Aces 'N' Eights,(2008 TV Movie),TV-14,87 min,"Action, Adventure, Drama",5.4,-1,774,/title/tt1087828/?ref_=adv_li_tt
tt4695264,Lawrence: After Arabia,(2021),No-certificate,121 min,Drama,7.0,-1,307,/title/tt4695264/?ref_=adv_li_tt
tt1417075,In Darkness,(2011),R,145 min,"Drama, War",7.3,74,10569,/title/tt1417075/?ref_=adv_li_tt
tt15450798,Hot Mess Holiday,(2021),No-certificate,70 min,Comedy,6.0,-1,334,/title/tt15450798/?ref_=adv_li_tt
tt5930900,Rogue Male,,No-certificate,runtime-unknow,"Drama, Thriller",-1,-1,-1,/title/tt5930900/?ref_=adv_li_tt
tt6142496,6 Balloons,(2018),TV-MA,74 min,Drama,5.9,66,4061,/title/tt6142496/?ref_=adv_li_tt
tt3698558,Some Kind of Hate,(2015),Not Rated,82 min,"Drama, Horror, Thriller",4.6,28,2606,/title/tt3698558/?ref_=adv_li_tt
tt5788078,Watch Dogs 2,(2016 Video Game),M,runtime-unknow,"Action, Crime, Sci-Fi",7.6,-1,3540,/title/tt5788078/?ref_=adv_li_tt
tt0077904,The Manitou,(1978),PG,104 min,"Horror, Sci-Fi",5.3,47,2840,/title/tt0077904/?ref_=adv_li_tt
tt15114768,Wedding Season,,No-certificate,runtime-unknow,"Action, Adventure, Comedy",-1,-1,-1,/title/tt15114768/?ref_=adv_li_tt
tt0109340,The Browning Version,(1994),R,97 min,Drama,7.2,-1,3328,/title/tt0109340/?ref_=adv_li_tt
tt9471786,Tales of the Creeping Death,(2022),No-certificate,100 min,Horror,8.5,-1,11,/title/tt9471786/?ref_=adv_li_tt
tt10743534,The Oak Room,(2020),No-certificate,90 min,"Mystery, Thriller",5.6,61,1206,/title/tt10743534/?ref_=adv_li_tt
tt11892008,Andy and the Band,(2020– ),No-certificate,14 min,"Comedy, Family, Musical",8.5,-1,8,/title/tt11892008/?ref_=adv_li_tt
tt0389328,Rise: Blood Hunter,(2007),R,97 min,"Action, Crime, Horror",4.9,-1,11918,/title/tt0389328/?ref_=adv_li_tt
tt0095532,Little Nikita,(1988),PG,98 min,"Drama, Thriller",6.0,50,5542,/title/tt0095532/?ref_=adv_li_tt
tt6699860,Solo,(II) (2018),TV-MA,91 min,"Adventure, Biography, Drama",5.0,-1,2724,/title/tt6699860/?ref_=adv_li_tt
tt6869362,In Family I Trust,(2019),TV-MA,97 min,"Comedy, Romance",6.2,-1,3061,/title/tt6869362/?ref_=adv_li_tt
tt3489236,State of Affairs,(2014–2015),TV-14,45 min,"Drama, Thriller",6.4,-1,5926,/title/tt3489236/?ref_=adv_li_tt
tt0093229,"Yes, Madam!",(1985),TV-MA,95 min,"Action, Comedy, Crime",6.6,-1,1584,/title/tt0093229/?ref_=adv_li_tt
tt0109555,Darr,(1993),No-certificate,178 min,"Action, Drama, Romance",7.8,-1,23367,/title/tt0109555/?ref_=adv_li_tt
tt15253376, Ruby Herring Mysteries,(2019– ),TV-G,runtime-unknow,Crime,6.8,-1,659,/title/tt15253376/?ref_=adv_li_tt
tt5219972,Class Rank,(2017),Not Rated,108 min,"Comedy, Drama, Family",6.5,-1,1522,/title/tt5219972/?ref_=adv_li_tt
tt0052080,Ashes and Diamonds,(1958),Not Rated,103 min,"Drama, Romance, War",7.8,-1,11751,/title/tt0052080/?ref_=adv_li_tt
tt0086729,Hey Dad..!,(1987–1994),No-certificate,23 min,Comedy,5.6,-1,365,/title/tt0086729/?ref_=adv_li_tt
tt1728196,Hara-Kiri: Death of a Samurai,(2011),Not Rated,128 min,Drama,7.3,76,8311,/title/tt1728196/?ref_=adv_li_tt
tt7897102,O.G.,(2018),TV-MA,113 min,Drama,6.2,-1,2439,/title/tt7897102/?ref_=adv_li_tt
tt0091846,Return to Mayberry,(1986 TV Movie),No-certificate,95 min,"Comedy, Romance",7.0,-1,940,/title/tt0091846/?ref_=adv_li_tt
tt0460812,Griffin & Phoenix,(2006),PG-13,102 min,"Comedy, Drama, Romance",7.0,-1,7767,/title/tt0460812/?ref_=adv_li_tt
tt2769828,Peelers,(2016),No-certificate,95 min,"Comedy, Horror",4.1,-1,2023,/title/tt2769828/?ref_=adv_li_tt
tt3305316,A Second Chance,(2014),TV-MA,102 min,"Drama, Thriller",6.8,35,6236,/title/tt3305316/?ref_=adv_li_tt
tt1925421,Elena,(2011),Not Rated,109 min,"Crime, Drama, Thriller",7.3,87,14066,/title/tt1925421/?ref_=adv_li_tt
tt0208101,Don't Look Under the Bed,(1999 TV Movie),TV-PG,100 min,"Family, Fantasy, Horror",6.8,-1,3126,/title/tt0208101/?ref_=adv_li_tt
tt5089786,100 Meters,(2016),No-certificate,108 min,"Biography, Comedy, Drama",7.5,-1,6138,/title/tt5089786/?ref_=adv_li_tt
tt2658538,Austin Found,(2017),TV-MA,104 min,"Comedy, Drama",5.3,46,801,/title/tt2658538/?ref_=adv_li_tt
tt0120112,She's So Lovely,(1997),R,100 min,"Drama, Romance",5.9,61,8320,/title/tt0120112/?ref_=adv_li_tt
tt0118113,Walking and Talking,(1996),R,86 min,"Comedy, Drama, Romance",6.7,67,3509,/title/tt0118113/?ref_=adv_li_tt
tt0037824,"Ivan the Terrible, Part I",(1944),Not Rated,95 min,"Biography, Drama, History",7.8,-1,9820,/title/tt0037824/?ref_=adv_li_tt
tt0064952,The Secret of Santa Vittoria,(1969),PG-13,139 min,"Comedy, Drama, War",7.3,-1,3632,/title/tt0064952/?ref_=adv_li_tt
tt0379754,Death to the Supermodels,(2005 Video),R,84 min,Comedy,2.4,-1,2199,/title/tt0379754/?ref_=adv_li_tt
tt9535950,No Mercy,(2019),No-certificate,94 min,Action,5.7,-1,826,/title/tt9535950/?ref_=adv_li_tt
tt7342838,Leto,(2018),Not Rated,126 min,"Drama, History, Music",7.3,69,6886,/title/tt7342838/?ref_=adv_li_tt
tt0040806,The Snake Pit,(1948),Approved,108 min,"Drama, Mystery",7.6,-1,7520,/title/tt0040806/?ref_=adv_li_tt
tt8318702,D-Railed,(2018),Not Rated,80 min,"Action, Adventure, Horror",3.9,-1,1748,/title/tt8318702/?ref_=adv_li_tt
tt14452854,Rhodes to the Top,(2021– ),No-certificate,runtime-unknow,,4.0,-1,7,/title/tt14452854/?ref_=adv_li_tt
tt3242480,Bnei Aruba,(2013–2016),No-certificate,44 min,"Drama, Thriller",7.6,-1,1691,/title/tt3242480/?ref_=adv_li_tt
tt0262396,Empire,(2002),R,90 min,"Crime, Drama, Thriller",6.0,38,7576,/title/tt0262396/?ref_=adv_li_tt
tt0081323,"Pepi, Luci, Bom and Other Girls Like Mom",(1980),Not Rated,82 min,Comedy,6.2,-1,5370,/title/tt0081323/?ref_=adv_li_tt
tt1652654,Monroe,(2011–2012),No-certificate,60 min,Drama,7.6,-1,1008,/title/tt1652654/?ref_=adv_li_tt
tt0109020,71 Fragments of a Chronology of Chance,(1994),Not Rated,100 min,Drama,7.2,71,7650,/title/tt0109020/?ref_=adv_li_tt
tt12518484,T-Rex Ranch,(2014– ),No-certificate,runtime-unknow,Family,5.1,-1,25,/title/tt12518484/?ref_=adv_li_tt
tt2309987,Hate Story,(2012),Not Rated,140 min,"Drama, Thriller",5.3,-1,3602,/title/tt2309987/?ref_=adv_li_tt
tt0046578,Annie Oakley,(1954–1957),No-certificate,30 min,Western,7.3,-1,320,/title/tt0046578/?ref_=adv_li_tt
tt0487849,"Let's Go, Pocoyo",(2005– ),TV-Y,7 min,"Animation, Comedy, Family",7.2,-1,1536,/title/tt0487849/?ref_=adv_li_tt
tt1998407,Uncharted: Golden Abyss,(2011 Video Game),T,runtime-unknow,"Action, Adventure, Fantasy",8.1,-1,770,/title/tt1998407/?ref_=adv_li_tt
tt0037367,This Happy Breed,(1944),Not Rated,115 min,"Comedy, Drama",7.3,-1,3366,/title/tt0037367/?ref_=adv_li_tt
tt15002362,Rally Caps,(2022),No-certificate,runtime-unknow,"Drama, Family",-1,-1,-1,/title/tt15002362/?ref_=adv_li_tt
tt0108517,Warlock: The Armageddon,(1993),R,98 min,"Action, Fantasy, Horror",5.4,-1,6056,/title/tt0108517/?ref_=adv_li_tt
tt0959858,Long Way Down,(2007),No-certificate,519 min,Documentary,8.3,-1,6048,/title/tt0959858/?ref_=adv_li_tt
tt0074472,Emanuelle and Francoise,(1975),Not Rated,96 min,"Drama, Horror, Thriller",5.4,-1,609,/title/tt0074472/?ref_=adv_li_tt
tt0223268,Faust,(2000),R,98 min,"Drama, Fantasy, Horror",4.4,-1,4143,/title/tt0223268/?ref_=adv_li_tt
tt0354318,Mile High,(2003–2005),No-certificate,60 min,"Drama, Comedy",7.2,-1,881,/title/tt0354318/?ref_=adv_li_tt
tt0073343,The Man from Hong Kong,(1975),R,106 min,"Action, Adventure, Drama",6.6,-1,1496,/title/tt0073343/?ref_=adv_li_tt
tt15196292,Mistletoe in Montana,(2021 TV Movie),No-certificate,83 min,"Drama, Romance",4.9,-1,293,/title/tt15196292/?ref_=adv_li_tt
tt14997764,Welcome to the Blumhouse,(2020),No-certificate,runtime-unknow,"Horror, Thriller",5.0,-1,43,/title/tt14997764/?ref_=adv_li_tt
tt9382596,The Car: Road to Revenge,(2019),No-certificate,89 min,"Action, Horror, Thriller",4.0,-1,1056,/title/tt9382596/?ref_=adv_li_tt
tt10165918,The Changed,(2021),No-certificate,80 min,"Horror, Sci-Fi, Thriller",7.0,-1,38,/title/tt10165918/?ref_=adv_li_tt
tt0388182,King of California,(2007),PG-13,93 min,"Comedy, Drama",6.6,63,22842,/title/tt0388182/?ref_=adv_li_tt
tt0082175,The Chosen,(1981),PG,108 min,Drama,7.2,-1,2003,/title/tt0082175/?ref_=adv_li_tt
tt5906392,Thondi Muthalum Driksakshiyum,(2017),Not Rated,135 min,"Crime, Drama, Thriller",8.2,-1,6196,/title/tt5906392/?ref_=adv_li_tt
tt2978426,"Sex, Love & Therapy",(2014),Not Rated,88 min,"Comedy, Romance",5.4,-1,2142,/title/tt2978426/?ref_=adv_li_tt
tt0074007,In Search of...,(1976–1982),Not Rated,30 min,"Documentary, Sci-Fi",8.5,-1,957,/title/tt0074007/?ref_=adv_li_tt
tt0098919,Swamp Thing,(I) (1990–1993),No-certificate,30 min,Sci-Fi,6.5,-1,925,/title/tt0098919/?ref_=adv_li_tt
tt2569488,Salamander,(2012–2018),No-certificate,40 min,"Crime, Drama, Thriller",7.5,-1,2203,/title/tt2569488/?ref_=adv_li_tt
tt0089945,Rustlers' Rhapsody,(1985),PG,88 min,"Comedy, Western",6.5,-1,2274,/title/tt0089945/?ref_=adv_li_tt
tt0061996,Mouchette,(1967),Not Rated,81 min,Drama,7.8,-1,11367,/title/tt0061996/?ref_=adv_li_tt
tt0071693,Jenaro el de los 14,(1974),No-certificate,85 min,Comedy,4.8,-1,105,/title/tt0071693/?ref_=adv_li_tt
tt0299943,Gotta Kick It Up!,(2002 TV Movie),TV-G,78 min,"Comedy, Drama, Family",5.8,-1,1783,/title/tt0299943/?ref_=adv_li_tt
tt12032280,Ann Rule's A Murder to Remember,(2020 TV Movie),TV-14,85 min,Thriller,4.9,-1,345,/title/tt12032280/?ref_=adv_li_tt
tt0376181,Shadows in the Sun,(2005),Not Rated,100 min,"Comedy, Drama, Romance",6.7,-1,4262,/title/tt0376181/?ref_=adv_li_tt
tt0275067,Wendigo,(2001),R,91 min,"Horror, Mystery, Thriller",5.1,63,4302,/title/tt0275067/?ref_=adv_li_tt
tt0054198,Never on Sunday,(1960),Not Rated,97 min,"Comedy, Drama, Romance",7.4,-1,5602,/title/tt0054198/?ref_=adv_li_tt
tt1411249,Sorority Wars,(2009 TV Movie),Not Rated,95 min,"Comedy, Drama",5.8,-1,5528,/title/tt1411249/?ref_=adv_li_tt
tt0071671,The Island at the Top of the World,(1974),G,93 min,"Adventure, Family, Fantasy",6.3,-1,2717,/title/tt0071671/?ref_=adv_li_tt
tt1702443,Justin Bieber: Never Say Never,(2011),G,105 min,"Documentary, Music",1.6,52,76197,/title/tt1702443/?ref_=adv_li_tt
tt8442644,Money Trap,(2019),No-certificate,121 min,Comedy,6.0,-1,14082,/title/tt8442644/?ref_=adv_li_tt
tt2299459,Layla Live or Die,(2008),Not Rated,67 min,Drama,4.2,-1,50,/title/tt2299459/?ref_=adv_li_tt
tt0196857,Play It to the Bone,(1999),R,124 min,"Comedy, Drama, Sport",5.5,32,11919,/title/tt0196857/?ref_=adv_li_tt
tt4182734,Dean Martin Celebrity Roast: Dean Martin,(1976 TV Special),No-certificate,101 min,Comedy,8.6,-1,168,/title/tt4182734/?ref_=adv_li_tt
